id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
los-angeles-osm-7efb9fa2,Travelers Rest Missionary Baptist Church,meal,"1417 East Florence Avenue, Los Angeles, CA, 90001",33.9749574,-118.2493437,+13235827797,,,,,,,,,,,,,,We 11:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3692804594
los-angeles-osm-b0d38adb,Food Net-Florence Firestone Center,meal,"7807 Compton Avenue, Los Angeles, CA, 90001",33.9677927,-118.2479182,+13235866502,,,,,,,,,,,,,,Tu[2] 09:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3692812006
los-angeles-osm-c58ba7cd,Church of the Epiphany Food Pantry,meal,"2808 Altura Street, Los Angeles",34.0752878,-118.2127842,+13232279931,,,,,,,,,,,,,,"Fr[2,4] 10:30-11:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3694518547
los-angeles-osm-7130af66,Sacred Heart Church Food Pantry,meal,"2210 Sichel Street, Los Angeles",34.0702989,-118.2126901,+13232213179,,,,,,,,,,,,,,"Th[1,3] 10:00-12:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3694520596
los-angeles-osm-d4456e1f,Los Angeles Boys & Girls Club Food Pantry,meal,"2635 Pasadena Avenue, Los Angeles",34.0779254,-118.2154895,+13232219111,,,,,,,,,,,,,,Th 17:00-18:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3694522871
los-angeles-osm-00013ae8,Our Lady of Guadalupe Church Food Bank,meal,"4509 Mercury Avenue, Los Angeles",34.0861155,-118.1902318,+13232254201,,,,,,,,,,,,,,Mo-We 07:30-08:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3694529413
los-angeles-osm-d18f477f,All Saints Conference Food Pantry,meal,"3431 Portola Avenue, Los Angeles",34.0856733,-118.1728243,+13232215452,,,,,,,,,,,,,,"Fr[2,4] 15:00-17:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3697979357
los-angeles-osm-855344d0,Cory's Kitchen-El Sereno Food Pantry,meal,"4810 Huntington Drive South, Los Angeles",34.0851667,-118.1797553,+13239721330,,,,,,,,,,,,,,Mo 16:30-18:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3697987807
los-angeles-osm-dc4d5dec,White Memorial S.D.A. Church Food Pantry,meal,"401 State Street, Los Angeles",34.0496589,-118.215893,+13232642170,,,,,,,,,,,,,,Tu 10:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3697988977
los-angeles-osm-bb3f097d,Our Lady of Talpa Church Food Pantry,meal,427 South Evergreen Avenue,34.0368278,-118.2048741,+13232687731,,,,,,,,,,,,,,Tu[3] 13:00-15:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3697992922
los-angeles-osm-2d82611f,Catholic Charities - Brownson House Food Pantry,meal,"1307 Warren Street, Los Angeles",34.0521055,-118.220194,+13232648700,,,,,,,,,,,,,,Mo-Fr 09:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3697993774
los-angeles-osm-16cc0106,Iglesia Pentecostes Roca de Salvacion Food Pantry,meal,"122 South Evergreen Avenue, Los Angeles",34.0397377,-118.2024829,+13238325313,,,,,,,,,,,,,,Sa 15:00-16:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3698750067
los-angeles-osm-9c818838,JFS/SOVA Community Food & Resource Program Food Pantry,meal,"8846 Pico Boulevard, Los Angeles",34.0547356,-118.3848267,+18189887682,,,,,,,,,,,,,,"Mo,We,Fr 10:00-13:30; Su[1,3] 09:00-12:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3699223196
los-angeles-osm-6acaaa9c,Spanish American S.D.A. Church Food Pantry,meal,"1815 Bridge Street, Los Angeles",34.0516144,-118.215205,+13232227063,,,,,,,,,,,,,,We 18:00-19:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3699274203
los-angeles-osm-50526426,East LA Community Corporation Food Pantry,meal,"611 South Lorena Street, Los Angeles",34.0306389,-118.199531,+13232694214,,,,,,,,,,,,,,Fr 09:00-11:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3699274937
los-angeles-osm-c3a31111,University S.D.A. Church Food Pantry,meal,"1135 Martin Luther King Junior Boulevard, Los Angeles",34.0111333,-118.2957046,+13237669889,,,,,,,,,,,,,,We 13:00 - 14:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3699276746
los-angeles-osm-e93675cb,Holy Cross Center Food Pantry,meal,"104 West 47th Street, Los Angeles",34.0008867,-118.2743369,+13232323333,,,,,,,,,,,,,,"Mo,We,Fr 09:00-11:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3699281910
los-angeles-osm-670feeb3,Bethel Unspeakable Joy Christian Church,meal,"8724 S. Central Avenue, Los Angeles, CA, 90002",33.9585338,-118.2561758,+13235855939,,,,,,,,,,,,,,"Sa[2,4] 08:00-10:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3702219084
los-angeles-osm-90fd9cba,Iglesia Macedonia Defenders of the Christian Faith,meal,"9218 S. Central Avenue, Los Angeles, CA, 90002",33.9525781,-118.2557053,+13238046615,,,,,,,,,,,,,,Tu 19:00-20:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3702240860
los-angeles-osm-e0593275,Estelle Van Meter Multipurpose Center,meal,"7600 South Avalon Boulevard, Los Angeles, CA, 90003",33.9709509,-118.264979,+13237533881,,,,,,,,,,,,,,"We[1,3] 10:30-11:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3702248893
los-angeles-osm-a73d590f,Celestial Church of Christ Ebenezery Parish,meal,"8803-8807 South Broadway, Los Angeles, CA, 90003",33.9570828,-118.2785032,+13237524400,,,,,,,,,,,,,,Sa 11:00-13:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3702254727
los-angeles-osm-49d210da,Greater New Morning Star Baptist Church,meal,"210 West Florence Avenue, Los Angeles, CA, 90003",33.9744788,-118.276576,+13235294446,,,,,,,,,,,,,,Sa 08:00-11:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3702280334
los-angeles-osm-fda5d9a9,Gospel Mission Baptist Church,meal,"7301 Avalon Boulevard, Los Angeles, CA, 90003",33.9735424,-118.2653434,+13237598087,,,,,,,,,,,,,,We[4] 11:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3704071714
los-angeles-osm-df8cc8d2,Greater New Unity Baptist Church,meal,"9719 Avalon Boulevard, Los Angeles, CA, 90003",33.9476905,-118.2654242,+13237575094,,,,,,,,,,,,,,Sa[3] 08:30-10:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3704077901
los-angeles-osm-bf92b795,Vision of Hope Outreach Ministry,meal,"5951 South San Pedro Street, Los Angeles, CA, 90003",33.9859366,-118.2697051,+13232334647,,,,,,,,,,,,,,"Sa[2,4] 15:00-16:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3704107937
los-angeles-osm-267deb66,San Pedro Temple Corps,meal,"138 South Bandini Street, Long Beach, CA, 90731",33.7427754,-118.298784,+13108327228,,,,,,,,,,,,,,"Fr 09:00-12:00,14:00-15:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707405933
los-angeles-osm-04783dd5,Bread of Life Community Outreach,meal,"628 South Street, Long Beach, CA, 90805",33.85998,-118.1846555,+15624285422,,,,,,,,,,,,,,We[2] 10:30-11:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707408683
los-angeles-osm-4dc5dd18,Filipino Baptist Fellowship of Long Beach,meal,"2155 Atlantic Avenue, Long Beach, CA, 90806",33.7963468,-118.1851488,+13102125175,,,,,,,,,,,,,,Sa[3] 10:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707416023
los-angeles-osm-84c115e9,"Helping In Services, Inc.",meal,"1535 Gundry Avenue, Long Beach, CA, 90813",33.7867728,-118.1742547,+15625918778,,,,,,,,,,,,,,"Fr[1,3] 09:00-12:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707424469
los-angeles-osm-cc18cf2c,Long Beach Lutheran Social Services,meal,"1611 Pine Avenue, Long Beach, CA, 90813",33.7874666,-118.1925503,+15625991321,,,,,,,,,,,,,,"Mo-Th 10:00-12:00,12:30-14:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707440978
los-angeles-osm-a0820ecc,Rock Solid Christian Assembly,meal,"867 West 10th Street, San Pedro, CA, 90731",33.7350778,-118.2961376,+13108322788,,,,,,,,,,,,,,"Su[2,4] 12:30-13:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707445798
los-angeles-osm-3ff50c7c,Rosewood Revitalization Group,meal,"4101 Rosewood Avenue, Los Angeles, CA, 90004",34.0793082,-118.2933083,+13236621194,,,,,,,,,,,,,,Fr[3] 15:30-16:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707452005
los-angeles-osm-de5c429b,St. Peter and Paul Poverty Program,meal,"943 Lagoon Avenue, Wilmington, CA, 90744",33.7824325,-118.2682216,+13109520144,,,,,,,,,,,,,,"Mo,Tu,Th 09:00-11:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707452006
los-angeles-osm-c1736212,Los Angeles Housing Partnership / Rosewood Gardens Senior Apartments,meal,"504 North Berendo Street, Los Angeles, CA, 90004",34.0792449,-118.2939051,+12136299172,,,,,,,,,,,,,,Fr[1] 15:30-16:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707452551
los-angeles-osm-4c888526,Nuevo Amanecer,meal,"1035 North Avalon Boulevard, Wilmington, CA, 90744",33.7837528,-118.2628791,+13108476937,,,,,,,,,,,,,,"Sa[1,3] 10:00-11:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707454541
los-angeles-osm-c7be489a,City of Truth Ministries,meal,"23400 South Avalon Boulevard, Carson, CA, 90745",33.8123413,-118.2604819,+13106172914,,,,,,,,,,,,,,Sa[3] 10:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707457056
los-angeles-osm-2c0835d0,City of Truth Ministries,meal,"1139 Suite D East Dominguez Street, Carson, CA, 90746",33.8406692,-118.254978,+13106698300,,,,,,,,,,,,,,"Su[2,4] 12:30-14:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3707460891
los-angeles-osm-55bc3804,First Unitarian Church of Los Angeles,meal,"2936 W. 8th St, Los Angeles, CA, 90005",34.0575414,-118.2902212,+12133891356,,,,,,,,,,,,,,Sa 08:00-10:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3714502465
los-angeles-osm-6f8173b0,First Baptist Church of Los Angeles,meal,"760 South Westmoreland Avenue, Los Angeles, CA, 90005",34.0582733,-118.2889654,+12133842151,,,,,,,,,,,,,,Fr 08:00-09:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3714508380
los-angeles-osm-599474e4,Central Spanish Seventh Day Adventist Church,meal,"1366 South Alvarado Street, Los Angeles, CA, 90006",34.0456589,-118.2834673,+18186490893,,,,,,,,,,,,,,Sa[4] 17:00-18:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3724115711
los-angeles-osm-37cd5082,St Agnes Church,meal,"2625 S. Vermont Ave, Los Angeles, CA, 90007",34.0319144,-118.2918378,+13237312464,,,,,,,,,,,,,,"Mo-Tu,Th-Fr 09:00-10:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3724125231
los-angeles-osm-934f813f,Los Angeles Central City Seventh-day Adventist Church,meal,"650 West 21st Street, Los Angeles, CA, 90007-2030",34.0328124,-118.275261,+12137499646,,,,,,,,,,,,,,Tu[3] 12:00-14:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3724139450
los-angeles-osm-0fe34bac,Holy Trinity Church of God in Christ,meal,"9706 South Broadway, Los Angeles, CA, 90003",33.9480202,-118.2779605,+13237772965,,,,,,,,,,,,,,Sa 12:00-14:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3728605465
los-angeles-osm-9987e08f,St. John's Cathedral-Hope Net,meal,"514 West Adams Boulevard, Los Angeles, CA, 90007",34.0274444,-118.2756105,+12137476285,,,,,,,,,,,,,,"Su[1,3] 12:30-13:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732301010
los-angeles-osm-7be7a254,Redeemer Missionary Baptist Church,meal,"1631 West Adams Boulevard, Los Angeles, CA, 90007",34.0330405,-118.2983637,+13237324124,,,,,,,,,,,,,,"Sa 10:00-13:00 ""biweekly",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732303744
los-angeles-osm-cea4010f,Christ the Good Shepherd Episcopal,meal,"3303 West Vernon Avenue, Los Angeles, CA, 90008",34.0041338,-118.3296221,+13232954139,,,,,,,,,,,,,,Fr[4] 10:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732303798
los-angeles-osm-1ef63176,Crenshaw United Methodist Church,meal,"3740 Don Felipe Drive, Los Angeles, CA, 90008",34.0069031,-118.340823,+13232920141,,,,,,,,,,,,,,Sa[3] 10:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732307700
los-angeles-osm-324a0bc1,Good News Missionary Baptist Church,meal,"2400 West Vernon Avenue, Los Angeles, CA, 90008",34.0034278,-118.3194002,+13232923589,,,,,,,,,,,,,,"Th[2,4] 11:00-13:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732309098
los-angeles-osm-008b7b5d,All Peoples Christian Center,meal,"822 East 20th Street, Los Angeles, CA, 90011",34.0256794,-118.2565427,+12137476357,,,,,,,,,,,,,,Fr 12:00-17:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732360544
los-angeles-osm-f4a1eb97,St. Philip's Episcopal Church,meal,"2800 Stanford Avenue, Los Angeles, CA, 90011",34.0192692,-118.2602039,+13232918917,,,,,,,,,,,,,,"Tu[2,4] 07:30-08:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732371254
los-angeles-osm-46686b02,Cover the Homeless Ministry,meal,"4425 Central Avenue, Los Angeles, CA, 90011",34.0031354,-118.2568565,+13239315468,,,,,,,,,,,,,,Th[-1] 12:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732371731
los-angeles-osm-8bea1139,Saint Mark Missionary Baptist,meal,"5017 Compton Avenue, Los Angeles, CA, 90011",33.9970811,-118.2480908,+13232311040,,,,,,,,,,,,,,We 08:00-10:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732372419
los-angeles-osm-985469bf,HOAP Inc.,meal,"5014 Avalon Boulevard, Los Angeles, CA, 90011",33.9974462,-118.2649809,+13232327256,,,,,,,,,,,,,,Th 10:30- 12:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732396908
los-angeles-osm-a17a221d,Victory Baptist Church,meal,"4802 McKinley Avenue, Los Angeles, CA, 90011",34.0000902,-118.2607215,+13232312424,,,,,,,,,,,,,,Fr 07:30-09:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732396909
los-angeles-osm-e759213a,Our Lady Queen of Angels Catholic Church,meal,"535 North Main Street, Los Angeles, CA, 90012",34.0571561,-118.2397573,+12136293101,,,,,,,,,,,,,,Fr 08:00-11:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732403713
los-angeles-osm-a80f12aa,Fred Jordan Mission,meal,"445 Towne Avenue, Los Angeles, CA, 90013",34.0433591,-118.2420051,+12134897763,,,,,,,,,,,,,,Mo-Fr 12:00-13:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732406243
los-angeles-osm-dc55a7f6,Salvation Army- L.A. Central Corp,meal,"906 Francisco Street, Los Angeles, CA, 90015",34.0467673,-118.2647127,+12138969178,,,,,,,,,,,,,,"Mo-Th 09:00-12:00,13:00-16:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3732412732
los-angeles-osm-a9ec1d31,West Adams Church of Christ,meal,"4959 West Adams Boulevard, Los Angeles, CA, 90016",34.0328042,-118.348519,+13237316672,,,,,,,,,,,,,,Fr[4] 10:00-11:00; Sa[3] 12:00-14:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3734961159
los-angeles-osm-c1c45632,First African Methodist Episcopal Church,meal,"2270 South Harvard Boulevard, Los Angeles, CA, 90018",34.035007,-118.306226,+13237351251,,,,,,,,,,,,,,Sa[4] 09:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3734961926
los-angeles-osm-840d49aa,Trinity Baptist Church L.A.,meal,"2040 West Jefferson Boulevard, Los Angeles, CA, 90018",34.0251586,-118.3162896,+13237350044,,,,,,,,,,,,,,We 09:30-10:45,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3734962088
los-angeles-osm-fc0030a2,First Presbyterian Church,meal,"1809 West Boulevard, Los Angeles, CA, 90019",34.0406392,-118.3371679,,,,,,,,,,,,,,,Sa[3] 09:00-11:00; Su[1] 13:00-14:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3736232516
los-angeles-osm-cf60fedd,Koreatown Multipurpose Senior,meal,"2147 West Washington Boulevard, Los Angeles, CA, 90018-1540",34.040168,-118.3080338,+12132473560,,,,,,,,,,,,,,Tu 08:30-11:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3736234946
los-angeles-osm-dc1a13c9,Christian Association for Social Services,meal,"5814 Venice Boulevard, Los Angeles, CA, 90019",34.041485,-118.3661857,+13239369481,,,,,,,,,,,,,,"Fr[1,3],Sa[1,3] 10:00-13:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3744291525
los-angeles-osm-0c0d2485,"Ananda Marga of LA, Inc.",meal,"1245 South Norton Avenue, Los Angeles, CA, 90019",34.048329,-118.3237945,+18184147737,,,,,,,,,,,,,,"Th,Fr 09:30-10:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3744301038
los-angeles-osm-22c71808,Los Angeles First Church of the Nazarene-Hope Net,meal,"3401 West 3rd Street, Los Angeles, CA, 90020",34.0695168,-118.2899987,+12133856345,,,,,,,,,,,,,,Fr 16:00-18:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3744303552
los-angeles-osm-8b9f43e3,Wilshire Presbyterian Church-Hope Net,meal,"309 South Oxford Avenue, Los Angeles, CA, 90020",34.0685936,-118.3081733,+12133875387,,,,,,,,,,,,,,Mo 11:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3744308818
los-angeles-osm-a82a0bcf,Islamic Center of Southern CA-Hope Net,meal,"434 South Vermont Avenue, Los Angeles, CA, 90020",34.0665228,-118.2913424,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3744318766
los-angeles-osm-1aebb826,Charismatic Ecumencial Ministries International,meal,"4357 West 3rd Street, Los Angeles, CA, 90020",34.0688003,-118.309678,+12132193228,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3744322573
los-angeles-osm-e108b2bc,Iglesia la Puerta Abierta Food Bank,meal,"5017 Olympic Boulevard, Los Angeles, 90022",34.0173652,-118.1621686,,,,,,,,,,,,,,,We 19:00-19:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889304927
los-angeles-osm-67264de9,Door of Hope Community Center Food Bank,meal,"1414 Atlantic Boulevard, Los Angeles, 90022",34.0122988,-118.1591451,,,,,,,,,,,,,,,"Mo,Th 09:00-11:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889357557
los-angeles-osm-9ec15b80,East L.A. Bilingual S.D.A. Church Food Bank,meal,"700 Hoefner Avenue, Los Angeles, 90022",34.020976,-118.1494998,,,,,,,,,,,,,,,"Sa[1,3] 12:00-12:45; We 17:30-18:30",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889387183
los-angeles-osm-93114e46,Iglesia Apostolica Manantial de Vida Food Bank,meal,"6034 East Olympic Boulevard, Los Angeles, 90022",34.0134771,-118.1428426,,,,,,,,,,,,,,,Tu 19:00-20:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889405970
los-angeles-osm-879fdf2e,Food Net-Centro Maravilla food bank,meal,"4716 Cesar E Chavez Avenue, Los Angeles, 90022",34.040816,-118.164547,,,,,,,,,,,,,,,"Mo,Tu,Fr 08:30-16:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889417340
los-angeles-osm-284e2646,Estrada Courts Community Center Food Bank,meal,"3232 Hunter Street, Los Angeles, 90023",34.0214922,-118.2086505,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889783157
los-angeles-osm-ceb142c4,Chinese Community Service Center,meal,"1725 Beverly Boulevard, Los Angeles, 90026",34.0653936,-118.2665761,,,,,,,,,,,,,,,"7/1, Tuesdays and 8/3 Sundays 9 a.m. - 12 p.m.",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889786452
los-angeles-osm-53a943e9,St. Athanasius & St. Paul Church,meal,"840 Echo Park Avenue, Los Angeles, 90026",34.0731222,-118.2594227,,,,,,,,,,,,,,,Fr 08:00-10:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889788317
los-angeles-osm-aba510a4,Filipino Christian Church Food Bank,meal,"301 North Union Avenue, Los Angeles, 90026",34.0675421,-118.2643284,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889792242
los-angeles-osm-9f1b5e8c,Pilipino Worker Center of Southern California Food Bank,meal,"153 Glendale Boulevard, Los Angeles, 90026",34.0634381,-118.2601764,,,,,,,,,,,,,,,Fr 18:00-19:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/3889805494
los-angeles-osm-c62b0cd9,Immanuel Presbyterian Church-Hope Net,meal,"3300 Wilshire Boulevard, Los Angeles, CA, 90010",34.0612707,-118.2945281,+12133893191,,,,,,,,,,,,,,Sa 09:30-11:30,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/4265283713
los-angeles-osm-a39b27e8,Westside Food Bank,meal,"1710 22nd Street, Santa Monica, CA, 90404",34.0252623,-118.4728412,+13108286016,,,,,,,,,,,,,,Mo-Fr 07:00-15:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/7454934100
los-angeles-osm-fcb0af3a,World Harvest Food Bank,meal,,34.0432968,-118.3179805,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/node/9906488254
los-angeles-osm-34bc082b,El Pueblo Lot 5,shelter,,34.055004,-118.2382135,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/33527552
los-angeles-osm-487f4b39,Visions Community Outreach,meal,"2300 Griffith Avenue, Los Angeles, CA, 90011",34.0222803,-118.2561788,+13109201026,,,,,,,,,,,,,,"Sa[2,4] 10:00-12:00",,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/407316795
